22.5911 	WARNING 	User requested fullscreen with size [800 600], but screen is actually [1366, 768]. Using actual size
123.3899 	DATA 	Keypress: c
123.5893 	DATA 	round 1 - trial 47 - throw: 3to2 - FBALL
124.3508 	DATA 	PLAYER HAS BALL
124.8588 	DATA 	Keypress: b
124.8591 	DATA 	PLAYER THROWS TO 1 - RT 0.5083
124.8592 	DATA 	round 1 - trial 48 - throw: 2to1 - FBALL
125.0899 	DATA 	Keypress: b
128.5184 	DATA 	Keypress: b
128.5204 	DATA 	Keypress: b
128.5208 	DATA 	Keypress: c
128.7173 	DATA 	round 1 - trial 49 - throw: 1to3 - FBALL
132.7877 	DATA 	Keypress: c
132.7884 	DATA 	Keypress: c
132.7889 	DATA 	Keypress: b
132.7893 	DATA 	Keypress: b
132.9872 	DATA 	round 1 - trial 50 - throw: 3to1 - FBALL
134.8794 	DATA 	Keypress: c
135.0788 	DATA 	round 1 - trial 51 - throw: 1to2 - FBALL
135.8488 	DATA 	PLAYER HAS BALL
136.1851 	DATA 	Keypress: b
136.1853 	DATA 	PLAYER THROWS TO 1 - RT 0.3364
136.1853 	DATA 	round 1 - trial 52 - throw: 2to1 - FBALL
136.4491 	DATA 	Keypress: b
140.0952 	DATA 	Keypress: c
140.0959 	DATA 	Keypress: c
140.2947 	DATA 	round 1 - trial 53 - throw: 1to2 - FBALL
141.0583 	DATA 	PLAYER HAS BALL
141.4889 	DATA 	Keypress: b
141.4893 	DATA 	PLAYER THROWS TO 1 - RT 0.4309
141.4893 	DATA 	round 1 - trial 54 - throw: 2to1 - FBALL
141.8851 	DATA 	Keypress: b
142.9460 	DATA 	Keypress: c
143.1455 	DATA 	round 1 - trial 55 - throw: 1to3 - FBALL
147.2175 	DATA 	Keypress: c
147.2182 	DATA 	Keypress: b
147.2186 	DATA 	Keypress: b
147.4170 	DATA 	round 1 - trial 56 - throw: 3to1 - FBALL
150.4630 	DATA 	Keypress: c
150.6624 	DATA 	round 1 - trial 57 - throw: 1to3 - FBALL
154.7458 	DATA 	Keypress: b
154.7463 	DATA 	Keypress: b
154.9453 	DATA 	round 1 - trial 58 - throw: 3to1 - FBALL
158.6384 	DATA 	Keypress: c
158.8379 	DATA 	round 1 - trial 59 - throw: 1to3 - FBALL
161.8876 	DATA 	Keypress: c
162.0870 	DATA 	round 1 - trial 60 - throw: 3to1 - FBALL
164.9860 	DATA 	Keypress: b
164.9866 	DATA 	Keypress: b
165.1855 	DATA 	round 1 - trial 61 - throw: 1to2 - FBALL
165.9569 	DATA 	PLAYER HAS BALL
166.2806 	DATA 	Keypress: c
166.2807 	DATA 	PLAYER THROWS TO 3 - RT 0.3238
166.2808 	DATA 	round 1 - trial 62 - throw: 2to3 - FBALL
170.0955 	DATA 	Keypress: b
170.0961 	DATA 	Keypress: b
170.2949 	DATA 	round 1 - trial 63 - throw: 3to1 - FBALL
173.3062 	DATA 	Keypress: c
173.5057 	DATA 	round 1 - trial 64 - throw: 1to3 - FBALL
173.6013 	DATA 	Keypress: b
173.8750 	DATA 	Keypress: b
176.9535 	DATA 	Keypress: c
177.1530 	DATA 	round 1 - trial 65 - throw: 3to2 - FBALL
177.9178 	DATA 	PLAYER HAS BALL
178.2747 	DATA 	Keypress: b
178.2749 	DATA 	PLAYER THROWS TO 1 - RT 0.3571
178.2749 	DATA 	round 1 - trial 66 - throw: 2to1 - FBALL
178.5208 	DATA 	Keypress: b
179.9208 	DATA 	Keypress: c
180.0695 	DATA 	round 1 - trial 67 - throw: 1to3 - FBALL
181.4467 	DATA 	round 1 - trial 68 - throw: 3to2 - FBALL
181.4590 	DATA 	Keypress: c
182.2112 	DATA 	PLAYER HAS BALL
182.5630 	DATA 	Keypress: b
182.5632 	DATA 	PLAYER THROWS TO 1 - RT 0.3520
182.5632 	DATA 	round 1 - trial 69 - throw: 2to1 - FBALL
182.8030 	DATA 	Keypress: b
185.4268 	DATA 	Keypress: c
185.4274 	DATA 	Keypress: c
185.4279 	DATA 	Keypress: c
185.5226 	DATA 	Keypress: b
185.6263 	DATA 	round 1 - trial 70 - throw: 1to2 - FBALL
185.7387 	DATA 	Keypress: b
186.3937 	DATA 	PLAYER HAS BALL
186.5627 	DATA 	Keypress: b
186.5629 	DATA 	PLAYER THROWS TO 1 - RT 0.1693
186.5630 	DATA 	round 1 - trial 71 - throw: 2to1 - FBALL
186.8187 	DATA 	Keypress: b
189.7788 	DATA 	Keypress: b
189.7792 	DATA 	Keypress: b
189.7793 	DATA 	Keypress: c
194.7817 	DATA 	Keypress: c
194.9812 	DATA 	Displaying Round 2 label
196.9893 	DATA 	Starting Round 2
199.2924 	DATA 	Keypress: c
199.4919 	DATA 	round 2 - trial 72 - throw: 1to2 - FBALL
200.2766 	DATA 	PLAYER HAS BALL
200.4347 	DATA 	Keypress: b
200.4351 	DATA 	PLAYER THROWS TO 1 - RT 0.1586
200.4352 	DATA 	round 2 - trial 73 - throw: 2to1 - FBALL
200.6886 	DATA 	Keypress: b
201.9090 	DATA 	Keypress: b
201.9097 	DATA 	Keypress: b
202.1085 	DATA 	round 2 - trial 74 - throw: 1to2 - FBALL
202.2893 	DATA 	Keypress: c
202.8721 	DATA 	PLAYER HAS BALL
203.3787 	DATA 	Keypress: c
203.3789 	DATA 	PLAYER THROWS TO 3 - RT 0.5067
203.3789 	DATA 	round 2 - trial 75 - throw: 2to3 - FBALL
205.1297 	DATA 	Keypress: b
205.1640 	DATA 	round 2 - trial 76 - throw: 3to2 - FBALL
205.3133 	DATA 	Keypress: b
205.9268 	DATA 	PLAYER HAS BALL
206.2416 	DATA 	Keypress: c
206.2418 	DATA 	PLAYER THROWS TO 3 - RT 0.3149
206.2418 	DATA 	round 2 - trial 77 - throw: 2to3 - FBALL
208.9660 	DATA 	Keypress: c
208.9666 	DATA 	Keypress: b
